"v4018","v3040","v4022","v301","v307","v408","v409","v4010","v4012","v4016","v3025","v401","v5024","region","income","age","rus","urban","male","violence","av.salary0000"
1,2,2,4,1,2,1,3,5,1,3,3,1,1,3,4,0,0,0,0.77,0.93426
2,1,5,3,3,3,1,2,6,5,4,5,1,1,3,2,0,0,1,0.77,0.93426
2,3,2,3,5,3,1,2,5,2,4,2,1,1,3,1,0,0,1,0.77,0.93426
1,1,6,3,2,3,1,9,6,5,5,3,1,1,4,1,0,0,0,0.77,0.93426
1,3,3,3,3,3,1,9,NA,1,3,3,1,1,3,2,0,0,1,0.77,0.93426
1,2,2,5,3,9,1,9,6,5,3,3,1,1,4,1,0,0,1,0.77,0.93426
2,3,5,3,5,2,1,2,5,2,4,2,1,1,3,6,0,0,0,0.77,0.93426
1,3,5,3,3,3,1,9,6,1,4,3,1,1,4,2,0,0,0,0.77,0.93426
1,NA,5,3,NA,3,2,2,3,2,4,3,2,1,3,3,1,0,1,0.77,0.93426
1,2,2,3,3,2,3,2,5,1,3,3,1,1,4,1,0,0,0,0.77,0.93426
1,2,5,2,3,3,1,9,6,1,1,3,1,1,3,3,0,0,0,0.77,0.93426
1,1,3,3,3,2,2,2,6,1,4,3,1,1,4,3,0,0,1,0.77,0.93426
1,1,3,4,2,3,1,2,5,2,2,3,1,1,3,4,0,0,0,0.77,0.93426
1,1,5,3,2,1,2,9,5,1,4,2,2,1,3,6,1,0,0,0.77,0.93426
1,1,5,4,3,2,3,2,4,1,2,3,1,1,3,2,0,0,1,0.77,0.93426
2,3,3,4,3,2,3,2,3,2,2,3,1,1,3,6,0,0,0,0.77,0.93426
2,1,6,1,3,1,1,4,6,1,4,2,1,1,3,6,0,0,1,0.77,0.93426
1,1,2,2,3,3,1,4,6,1,4,3,1,1,4,4,0,0,0,0.77,0.93426
1,3,5,4,5,2,2,9,5,1,4,4,1,1,4,6,0,0,0,0.77,0.93426
2,1,2,4,2,2,1,4,5,2,3,2,1,1,3,4,0,0,1,0.77,0.93426
1,1,5,3,2,2,2,4,6,5,2,2,1,1,2,3,0,0,0,0.77,0.93426
1,3,5,3,3,9,9,2,3,1,3,3,1,1,3,4,0,0,1,0.77,0.93426
1,1,3,2,2,9,9,4,5,5,1,3,2,1,3,1,1,0,1,0.77,0.93426
1,1,5,5,5,4,1,9,6,1,5,5,1,1,3,6,0,0,0,0.77,0.93426
1,1,2,3,2,1,2,1,1,1,5,3,1,1,4,3,0,0,1,0.77,0.93426
1,1,6,3,2,2,9,9,5,2,3,5,1,1,3,4,0,0,1,0.77,0.93426
1,3,4,3,5,2,4,4,5,5,4,3,1,1,3,6,0,0,1,0.77,0.93426
3,1,5,3,5,2,1,9,5,1,3,5,1,1,4,2,0,0,0,0.77,0.93426
1,3,4,4,1,1,3,4,1,1,3,3,2,1,1,1,1,0,1,0.77,0.93426
1,1,5,3,3,4,1,4,5,1,3,5,2,1,3,3,1,0,1,0.77,0.93426
1,3,5,2,1,2,2,3,2,2,4,4,1,1,1,6,0,0,0,0.77,0.93426
1,1,1,4,2,2,2,3,5,1,2,2,2,1,3,3,1,0,1,0.77,0.93426
1,3,5,3,2,2,1,2,5,5,5,3,1,1,3,4,0,0,0,0.77,0.93426
1,3,2,3,3,9,4,3,NA,5,2,3,1,1,3,4,0,0,0,0.77,0.93426
1,1,5,3,5,3,2,9,5,1,3,5,1,1,4,4,0,0,0,0.77,0.93426
1,1,1,2,4,2,2,4,1,1,2,1,1,1,5,1,0,0,0,0.77,0.93426
1,3,1,5,1,2,9,1,6,5,4,2,1,1,3,3,0,0,1,0.77,0.93426
3,3,1,5,2,9,9,2,2,1,5,5,1,1,3,6,0,0,1,0.77,0.93426
1,3,1,3,1,1,3,3,6,5,5,2,1,1,NA,6,0,0,0,0.77,0.93426
1,1,1,3,3,2,1,9,6,5,4,1,1,1,1,1,0,0,0,0.77,0.93426
1,3,6,3,2,1,3,3,1,5,2,3,1,1,4,2,0,0,0,0.77,0.93426
1,1,5,5,1,9,1,2,5,5,2,3,1,1,3,1,0,0,1,0.77,0.93426
1,3,1,4,1,1,1,3,6,5,3,2,1,1,3,2,0,0,0,0.77,0.93426
1,2,1,3,5,1,2,9,6,5,5,5,1,1,1,4,0,0,1,0.77,0.93426
1,3,3,1,1,3,9,2,6,5,3,2,1,1,3,6,0,0,0,0.77,0.93426
1,3,1,5,1,1,2,9,4,5,5,3,1,1,2,1,0,0,1,0.77,0.93426
1,1,1,5,1,1,2,9,6,5,4,2,1,1,3,6,0,0,0,0.77,0.93426
1,2,2,2,1,3,9,3,6,5,4,3,1,1,4,1,0,0,0,0.77,0.93426
1,1,1,4,5,1,9,9,6,5,1,2,1,1,NA,3,0,0,1,0.77,0.93426
1,1,2,2,3,2,9,2,2,2,2,4,1,1,3,2,0,0,0,0.77,0.93426
1,1,5,5,1,NA,2,1,1,5,1,3,1,1,2,4,0,0,1,0.77,0.93426
2,3,1,3,3,1,2,4,6,5,4,2,1,1,1,2,0,0,0,0.77,0.93426
3,3,1,3,2,2,1,9,6,5,4,3,1,1,NA,3,0,0,0,0.77,0.93426
1,3,1,5,1,2,9,1,6,5,4,2,1,1,3,6,0,0,1,0.77,0.93426
3,NA,6,5,3,9,9,3,6,5,5,2,1,1,4,2,0,0,0,0.77,0.93426
1,3,1,3,1,2,9,1,6,2,4,2,1,1,NA,2,0,0,1,0.77,0.93426
1,2,4,4,4,3,1,4,5,1,3,1,1,2,4,2,1,1,1,0.06,0.94096
1,3,5,4,1,3,2,9,1,1,3,2,1,2,3,1,1,1,0,0.06,0.94096
1,2,4,5,3,2,9,2,2,1,2,3,2,2,5,1,0,1,0,0.06,0.94096
1,1,3,3,1,1,2,1,1,1,4,1,3,2,4,1,0,0,0,0.06,0.94096
1,2,4,1,3,3,2,4,5,1,1,1,3,2,2,1,0,1,1,0.06,0.94096
1,2,4,2,3,2,2,3,5,2,3,3,3,2,2,1,0,1,0,0.06,0.94096
1,1,5,2,3,1,9,2,2,1,1,1,4,2,3,2,0,1,0,0.06,0.94096
1,2,4,2,3,3,2,3,5,1,2,1,5,2,4,1,0,1,1,0.06,0.94096
1,1,3,1,2,2,3,3,4,2,3,1,3,2,2,1,0,1,0,0.06,0.94096
1,2,4,3,5,9,1,2,2,2,5,3,1,2,2,2,1,1,0,0.06,0.94096
1,2,3,2,3,2,2,4,5,1,2,2,6,2,3,2,0,1,1,0.06,0.94096
1,3,3,2,3,2,3,1,1,4,1,2,3,2,4,1,0,1,0,0.06,0.94096
1,3,3,3,5,2,3,2,3,3,1,2,3,2,4,1,0,1,0,0.06,0.94096
1,3,1,2,2,3,9,9,5,1,5,4,3,2,4,4,0,1,0,0.06,0.94096
1,1,5,3,2,2,1,3,1,3,2,3,2,2,4,1,0,1,0,0.06,0.94096
1,2,5,2,2,2,2,3,5,1,2,1,1,2,3,3,1,1,0,0.06,0.94096
1,2,3,2,3,3,2,4,5,1,2,1,1,2,3,3,1,1,1,0.06,0.94096
1,3,5,3,3,2,2,1,1,3,4,4,3,2,4,3,0,1,1,0.06,0.94096
1,3,5,4,5,2,1,3,2,2,5,2,3,2,4,1,0,1,0,0.06,0.94096
1,3,3,3,5,2,9,2,6,5,1,3,3,2,4,1,0,1,1,0.06,0.94096
2,2,2,3,1,NA,2,1,3,3,2,1,3,2,3,2,0,0,0,0.06,0.94096
2,1,6,4,2,2,3,1,5,5,4,4,3,2,3,2,0,1,1,0.06,0.94096
1,2,5,5,2,2,3,2,3,5,2,3,3,2,5,2,0,1,0,0.06,0.94096
1,3,1,4,5,2,2,2,3,3,1,3,3,2,4,1,0,1,0,0.06,0.94096
1,2,4,4,5,3,3,9,2,5,2,3,3,2,4,1,0,1,0,0.06,0.94096
1,3,2,3,5,1,9,3,1,5,3,2,7,2,5,2,0,1,0,0.06,0.94096
1,1,5,4,3,2,2,1,2,5,3,2,3,2,3,2,0,1,0,0.06,0.94096
1,2,5,4,3,2,1,4,1,1,3,3,3,2,3,3,0,1,1,0.06,0.94096
1,2,5,2,5,1,3,4,2,5,2,2,4,2,4,1,0,1,0,0.06,0.94096
3,2,4,2,3,2,4,1,4,2,3,4,3,2,NA,2,0,1,0,0.06,0.94096
1,2,4,4,3,2,3,4,1,4,2,4,3,2,4,1,0,1,1,0.06,0.94096
1,1,1,2,3,1,1,1,4,3,3,1,3,2,3,1,0,1,1,0.06,0.94096
1,3,1,4,3,1,2,1,1,3,4,2,3,2,4,1,0,1,0,0.06,0.94096
1,3,6,4,5,3,2,1,1,4,5,4,3,2,5,1,0,1,0,0.06,0.94096
3,3,6,5,5,9,9,9,6,5,5,5,1,2,NA,1,1,1,0,0.06,0.94096
1,1,2,3,1,2,2,3,5,1,1,4,3,2,3,1,0,1,1,0.06,0.94096
1,3,3,3,5,2,9,9,5,5,5,3,3,2,NA,1,0,1,0,0.06,0.94096
1,1,5,4,5,1,9,1,6,5,5,4,3,2,5,1,0,1,0,0.06,0.94096
2,2,3,3,3,3,2,3,4,4,3,4,2,2,NA,4,0,1,0,0.06,0.94096
2,2,3,3,3,3,2,3,4,3,2,4,3,2,3,1,0,1,1,0.06,0.94096
1,1,4,2,4,1,3,1,4,3,1,1,8,2,4,2,0,1,0,0.06,0.94096
1,3,3,5,3,2,3,9,5,5,3,4,3,2,3,1,0,1,0,0.06,0.94096
1,3,2,3,5,3,9,1,4,2,5,4,3,2,3,2,0,1,0,0.06,0.94096
2,2,3,2,3,3,2,4,3,3,2,2,9,2,3,1,0,1,0,0.06,0.94096
3,2,4,5,NA,4,9,1,2,1,5,4,10,2,1,1,0,1,1,0.06,0.94096
1,1,3,2,4,4,1,3,5,2,3,4,3,2,3,1,0,1,1,0.06,0.94096
1,2,4,3,3,3,1,2,5,1,5,4,1,2,5,1,1,1,0,0.06,0.94096
1,2,5,4,1,3,1,4,5,1,4,2,1,2,4,1,1,1,1,0.06,0.94096
1,1,5,4,1,2,3,2,1,4,4,2,3,2,4,1,0,1,1,0.06,0.94096
1,1,5,4,1,3,3,1,1,4,4,3,3,2,4,2,0,1,1,0.06,0.94096
1,1,1,3,3,3,1,2,6,5,4,4,3,2,4,1,0,1,1,0.06,0.94096
1,2,5,3,5,3,2,2,5,5,5,3,3,2,NA,1,0,1,0,0.06,0.94096
1,3,6,5,5,9,9,4,1,5,4,2,3,2,5,1,0,1,1,0.06,0.94096
1,1,5,4,1,1,2,1,2,3,4,4,4,2,5,1,0,1,1,0.06,0.94096
1,1,6,4,5,3,9,9,6,5,4,4,3,2,3,1,0,1,1,0.06,0.94096
2,3,5,2,2,NA,9,2,5,2,5,1,3,2,5,1,0,1,1,0.06,0.94096
1,2,4,3,5,2,3,1,1,3,4,3,3,2,NA,1,0,1,0,0.06,0.94096
1,3,2,3,3,3,9,4,5,2,2,5,3,2,5,1,0,1,0,0.06,0.94096
1,2,3,5,5,2,3,2,6,1,5,3,3,2,4,1,0,1,0,0.06,0.94096
1,2,5,3,5,2,1,4,1,2,2,4,5,2,4,1,0,1,0,0.06,0.94096
1,2,5,4,2,3,2,1,5,1,4,4,3,2,4,1,0,1,1,0.06,0.94096
1,1,5,2,3,4,1,9,5,1,3,4,3,2,4,2,0,1,1,0.06,0.94096
1,3,5,4,5,4,1,1,4,2,1,4,3,2,3,4,0,1,0,0.06,0.94096
1,3,2,1,1,1,1,1,5,1,1,2,3,2,5,1,0,1,0,0.06,0.94096
1,3,5,4,3,4,4,3,6,4,5,3,1,2,NA,1,1,1,0,0.06,0.94096
1,3,1,3,3,2,3,2,2,4,1,4,3,2,4,1,0,1,1,0.06,0.94096
1,3,5,2,3,3,2,2,2,5,3,3,3,2,2,6,0,0,0,0.06,0.94096
1,2,3,3,1,3,2,3,2,1,1,2,1,2,4,1,1,0,0,0.06,0.94096
1,1,4,3,5,2,3,1,1,1,4,4,3,2,3,4,0,0,0,0.06,0.94096
1,1,5,5,3,1,3,9,6,2,4,3,1,2,4,2,1,0,0,0.06,0.94096
1,1,5,3,3,3,3,2,2,1,4,2,3,2,3,6,0,0,1,0.06,0.94096
1,2,1,3,1,3,1,2,3,1,4,3,3,2,3,2,0,0,1,0.06,0.94096
1,2,5,3,3,3,9,1,5,1,2,2,3,2,3,3,0,0,0,0.06,0.94096
1,2,2,3,4,3,3,3,2,5,3,2,3,2,3,6,0,0,1,0.06,0.94096
1,1,5,4,3,2,9,1,1,3,3,2,3,2,3,2,0,0,1,0.06,0.94096
1,2,5,4,3,3,2,3,1,1,2,3,3,2,4,2,0,0,1,0.06,0.94096
1,2,4,3,1,3,1,9,3,5,4,1,3,2,1,4,0,0,1,0.06,0.94096
1,2,5,3,5,1,9,1,1,3,1,2,3,2,3,6,0,0,1,0.06,0.94096
1,1,NA,4,1,2,1,2,2,2,3,2,3,2,4,4,0,0,1,0.06,0.94096
1,2,5,3,5,2,1,4,2,1,2,3,3,2,3,1,0,0,0,0.06,0.94096
1,1,5,4,1,2,3,1,1,4,1,4,3,2,NA,4,0,0,0,0.06,0.94096
1,3,3,2,3,4,9,9,6,5,3,4,3,2,4,2,0,0,1,0.06,0.94096
1,3,3,5,5,3,9,2,5,2,2,2,3,2,4,2,0,0,0,0.06,0.94096
1,2,2,1,3,1,9,1,4,3,3,3,3,2,4,4,0,0,1,0.06,0.94096
1,3,1,3,2,1,3,1,1,1,5,2,1,2,1,3,1,0,0,0.06,0.94096
1,2,4,2,3,2,3,4,5,1,2,1,3,2,4,4,0,0,0,0.06,0.94096
1,2,3,3,1,3,1,4,5,3,3,4,3,2,5,1,0,0,0,0.06,0.94096
1,1,1,4,3,3,1,1,1,1,2,3,1,2,4,6,1,0,0,0.06,0.94096
1,3,NA,4,3,9,9,1,1,4,4,4,5,2,3,1,0,0,0,0.06,0.94096
1,2,5,2,4,2,3,3,5,1,NA,1,1,2,3,4,1,0,0,0.06,0.94096
1,2,1,4,1,3,1,1,2,1,4,2,6,2,3,2,0,0,0,0.06,0.94096
1,1,4,5,5,1,9,1,1,4,5,3,3,2,5,1,0,0,0,0.06,0.94096
1,2,1,3,1,3,1,2,3,1,4,3,1,2,3,6,1,0,0,0.06,0.94096
1,2,3,3,5,2,3,9,2,1,3,2,3,2,5,3,0,0,0,0.06,0.94096
1,2,3,3,1,3,1,3,5,3,3,4,1,2,5,1,1,0,0,0.06,0.94096
1,1,5,2,3,2,2,3,3,1,2,1,6,2,5,3,0,0,0,0.06,0.94096
1,2,5,5,5,1,2,1,1,1,5,3,3,2,3,3,0,0,0,0.06,0.94096
1,1,5,3,3,2,3,1,4,2,2,4,1,2,2,4,1,0,1,0.06,0.94096
2,2,5,4,1,2,2,2,3,3,2,3,3,2,5,4,0,0,1,0.06,0.94096
1,2,2,3,3,2,3,2,1,1,2,2,1,2,4,4,1,0,0,0.06,0.94096
1,2,3,2,2,1,4,2,1,3,2,2,3,2,3,4,0,0,1,0.06,0.94096
1,1,3,3,3,2,3,3,5,1,2,2,2,2,3,2,0,0,0,0.06,0.94096
1,1,1,2,3,1,2,1,1,1,2,4,2,2,5,1,0,0,0,0.06,0.94096
1,1,4,4,2,2,9,1,1,3,3,4,3,2,4,2,0,0,0,0.06,0.94096
1,2,3,2,3,3,2,4,6,1,1,2,1,2,3,6,1,0,0,0.06,0.94096
1,1,5,2,3,1,9,2,1,3,2,2,3,2,3,3,0,0,1,0.06,0.94096
1,1,5,1,3,2,2,2,2,2,NA,1,3,2,3,2,0,0,0,0.06,0.94096
1,3,2,3,2,2,2,2,5,2,2,4,1,2,3,2,1,0,0,0.06,0.94096
2,2,4,3,4,1,9,4,6,1,3,2,6,2,2,6,0,0,0,0.06,0.94096
1,2,3,3,3,2,2,3,5,1,2,2,1,2,3,3,1,0,0,0.06,0.94096
1,1,4,3,3,2,3,3,5,1,2,1,1,2,3,3,1,0,0,0.06,0.94096
1,3,5,3,5,2,1,2,1,5,5,3,1,2,3,3,1,0,0,0.06,0.94096
1,3,2,3,5,2,3,2,1,3,3,3,3,2,4,1,0,0,0,0.06,0.94096
1,2,5,3,2,3,1,9,6,1,1,2,1,2,NA,4,1,0,0,0.06,0.94096
1,2,3,2,2,2,3,2,1,3,2,2,4,2,3,6,0,0,1,0.06,0.94096
1,2,1,3,4,3,2,4,5,1,2,3,1,2,2,6,1,0,1,0.06,0.94096
1,2,3,2,3,2,3,3,5,1,1,2,1,2,3,3,1,0,0,0.06,0.94096
1,2,4,2,3,2,2,4,5,1,2,2,6,2,3,6,0,0,0,0.06,0.94096
1,2,4,2,4,2,3,3,1,1,2,2,3,2,2,6,0,0,1,0.06,0.94096
1,2,6,2,3,3,2,4,5,1,2,2,1,2,3,6,1,0,1,0.06,0.94096
1,2,4,4,1,4,1,4,5,1,2,3,1,2,2,6,1,0,1,0.06,0.94096
1,1,5,1,4,3,2,3,3,1,3,2,3,2,3,1,0,0,1,0.06,0.94096
1,2,1,1,5,1,3,1,1,1,5,1,2,2,4,6,0,0,0,0.06,0.94096
1,3,1,3,3,1,3,1,1,1,5,1,1,2,2,6,1,0,0,0.06,0.94096
1,1,1,4,3,1,1,1,1,1,1,1,1,2,4,3,1,0,1,0.06,0.94096
1,2,4,2,3,1,4,1,1,1,5,1,1,2,3,1,1,0,1,0.06,0.94096
1,2,5,5,5,1,4,4,5,5,5,1,4,2,2,6,0,0,0,0.06,0.94096
1,2,3,3,3,1,3,2,5,5,2,2,5,2,3,4,0,0,0,0.06,0.94096
1,2,3,3,5,2,3,2,4,4,4,4,1,2,1,6,1,0,0,0.06,0.94096
1,2,5,2,4,9,1,9,5,5,5,2,1,2,3,6,1,0,1,0.06,0.94096
NA,2,3,2,4,2,1,3,5,2,3,2,1,2,3,1,1,0,1,0.06,0.94096
1,3,4,3,5,2,2,2,1,2,5,3,3,2,2,1,0,0,0,0.06,0.94096
1,1,1,3,1,1,2,1,1,1,1,1,1,2,3,3,1,0,1,0.06,0.94096
1,2,6,3,3,4,1,4,6,5,2,3,1,2,2,6,1,1,1,0.06,0.94096
1,2,5,1,4,9,9,4,5,5,5,5,4,2,3,5,0,1,0,0.06,0.94096
1,2,4,4,3,3,1,3,NA,1,2,2,1,2,3,5,1,1,1,0.06,0.94096
1,2,3,2,5,3,3,3,3,2,5,3,1,2,3,5,1,1,0,0.06,0.94096
1,2,5,2,4,2,4,4,5,5,5,1,1,2,2,4,1,1,0,0.06,0.94096
1,2,5,2,2,3,2,2,5,1,2,2,6,2,2,4,0,1,1,0.06,0.94096
1,2,5,1,4,9,9,4,5,5,1,1,4,2,4,4,0,1,1,0.06,0.94096
1,2,5,2,3,3,2,3,5,1,2,2,1,2,2,3,1,1,0,0.06,0.94096
1,1,5,5,3,2,3,9,4,3,5,5,1,2,3,6,1,1,0,0.06,0.94096
1,2,4,1,2,2,2,2,1,1,1,1,1,2,4,3,1,1,1,0.06,0.94096
1,2,3,2,4,3,2,3,6,2,2,1,1,2,NA,4,1,1,0,0.06,0.94096
1,1,6,4,5,1,3,2,3,3,5,5,1,2,2,6,1,1,0,0.06,0.94096
1,2,4,2,4,9,1,3,5,5,5,1,1,2,3,6,1,1,1,0.06,0.94096
1,2,5,2,1,2,3,2,5,3,4,3,1,2,5,5,1,1,1,0.06,0.94096
1,2,NA,2,4,3,2,4,5,5,5,1,1,2,5,4,1,1,1,0.06,0.94096
1,2,5,5,4,3,1,3,5,5,5,3,1,2,3,5,1,1,0,0.06,0.94096
1,2,4,2,3,3,2,2,5,1,2,2,1,2,2,3,1,1,0,0.06,0.94096
1,1,3,2,1,1,9,2,3,3,5,3,4,2,5,6,0,1,1,0.06,0.94096
1,2,3,3,3,9,9,9,6,2,2,2,1,2,3,4,1,1,1,0.06,0.94096
2,2,5,3,2,2,3,2,4,3,5,4,5,2,1,6,0,1,0,0.06,0.94096
1,2,6,5,4,9,3,2,3,1,1,3,1,2,1,4,1,1,0,0.06,0.94096
1,2,5,1,3,3,2,3,4,1,2,4,1,2,3,3,1,1,1,0.06,0.94096
1,1,6,3,2,2,2,2,2,2,3,1,99,2,3,6,0,1,0,0.06,0.94096
1,3,3,1,5,1,4,3,6,5,5,1,99,2,4,3,0,1,0,0.06,0.94096
1,2,3,5,3,2,4,9,5,2,3,2,1,2,4,6,1,1,0,0.06,0.94096
1,3,3,5,4,2,3,3,5,5,NA,2,99,2,3,6,0,1,1,0.06,0.94096
1,2,4,3,2,9,9,9,6,1,5,2,4,2,3,4,0,1,0,0.06,0.94096
1,1,1,3,1,1,1,1,1,1,1,3,2,2,3,6,0,1,0,0.06,0.94096
1,2,3,2,1,3,9,9,6,3,2,5,4,2,1,6,0,1,0,0.06,0.94096
1,2,3,3,5,2,2,9,5,2,5,3,1,2,2,6,1,1,1,0.06,0.94096
1,2,3,4,3,9,9,9,6,3,5,2,1,2,1,6,1,1,1,0.06,0.94096
1,2,5,2,4,4,2,2,5,5,2,1,1,2,2,4,1,1,1,0.06,0.94096
2,2,5,5,3,2,2,2,2,3,5,4,4,2,1,6,0,1,0,0.06,0.94096
1,1,4,3,1,2,3,1,1,1,5,1,1,2,3,3,1,1,1,0.06,0.94096
1,2,3,2,5,2,3,3,5,1,5,1,1,2,3,3,1,1,0,0.06,0.94096
NA,2,3,2,5,2,3,3,6,1,2,2,5,2,3,3,0,1,0,0.06,0.94096
1,3,6,4,1,2,1,2,6,5,5,5,1,3,4,1,0,1,0,2.35,0.75323
1,3,5,3,5,3,9,9,3,1,5,2,1,3,4,2,0,1,0,2.35,0.75323
1,1,5,3,1,3,9,3,1,1,4,4,3,3,2,1,0,1,0,2.35,0.75323
1,2,5,3,1,1,4,3,2,1,4,3,2,3,4,2,0,1,0,2.35,0.75323
3,1,5,5,3,1,3,2,5,2,4,2,4,3,2,2,0,1,0,2.35,0.75323
1,1,4,3,5,2,1,9,1,5,2,3,1,3,4,2,0,1,0,2.35,0.75323
1,1,5,3,1,3,9,1,1,2,4,5,1,3,3,1,0,1,0,2.35,0.75323
1,1,2,3,5,2,3,2,1,3,3,3,2,3,2,5,0,0,0,2.35,0.75323
1,3,5,3,1,2,3,3,3,5,2,1,3,3,2,5,0,0,0,2.35,0.75323
1,3,5,3,5,3,1,9,3,1,5,5,1,3,4,5,0,1,1,2.35,0.75323
1,1,6,4,1,3,2,4,NA,2,5,1,6,3,3,5,0,0,1,2.35,0.75323
1,3,1,3,5,1,4,1,1,3,4,1,1,3,1,5,0,0,0,2.35,0.75323
1,3,5,4,3,1,9,2,5,3,4,4,2,3,3,1,0,1,1,2.35,0.75323
1,1,5,3,3,4,1,1,4,1,4,5,7,3,2,5,1,1,0,2.35,0.75323
1,3,3,4,5,1,9,1,2,1,5,5,2,3,3,1,0,1,1,2.35,0.75323
1,1,5,3,5,4,2,2,5,1,4,4,8,3,3,1,0,0,0,2.35,0.75323
1,2,3,1,3,2,3,1,1,3,3,2,2,3,4,2,0,0,0,2.35,0.75323
1,3,5,4,1,9,1,9,1,5,4,3,4,3,NA,1,0,0,0,2.35,0.75323
1,1,1,2,3,1,1,1,2,3,2,3,1,3,3,1,0,0,0,2.35,0.75323
2,3,2,3,5,2,2,9,6,5,5,2,1,3,3,1,0,0,0,2.35,0.75323
1,3,5,4,4,1,1,3,3,1,4,3,4,3,4,1,0,0,0,2.35,0.75323
1,1,5,3,3,2,9,1,3,3,4,3,9,3,3,1,0,0,0,2.35,0.75323
1,3,3,3,5,2,4,1,1,3,5,3,2,3,3,1,0,0,0,2.35,0.75323
1,3,6,5,3,9,2,4,5,1,5,4,4,3,3,1,0,0,0,2.35,0.75323
1,1,1,2,3,2,2,2,2,3,2,1,1,3,2,1,0,0,0,2.35,0.75323
1,3,1,2,3,1,2,1,1,5,5,5,1,3,4,4,0,0,1,2.35,0.75323
